"","season","PlotID","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method"
"4965","B","503","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"4966","B","503","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"4967","B","503","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"4968","B","503","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4969","B","504","X","5",NA,"ANP","enterococciQPCR_GU100ML"
"4970","B","504","X","10",NA,"ANP","enterococciQPCR_GU100ML"
"4971","B","504","X","20",NA,"ANP","enterococciQPCR_GU100ML"
"4972","B","504","X","30",NA,"ANP","enterococciQPCR_GU100ML"
"4973","B","504","X","60",NA,"ANP","enterococciQPCR_GU100ML"
"4974","B","504","X","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4975","B","401","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"4976","B","401","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"4977","B","401","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"4978","B","401","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"4979","B","401","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"4980","B","401","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4981","B","402","X","5",NA,"ANP","enterococciQPCR_GU100ML"
"4982","B","402","X","10",NA,"ANP","enterococciQPCR_GU100ML"
"4983","B","402","X","20",NA,"ANP","enterococciQPCR_GU100ML"
"4984","B","402","X","30",NA,"ANP","enterococciQPCR_GU100ML"
"4985","B","402","X","60",NA,"ANP","enterococciQPCR_GU100ML"
"4986","B","402","X","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4987","B","201","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"4988","B","201","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"4989","B","201","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"4990","B","201","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"4991","B","201","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"4992","B","201","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4993","B","202","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"4994","B","202","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"4995","B","202","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"4996","B","202","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"4997","B","202","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"4998","B","202","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"4999","B","403","C","5",NA,"ANP","enterococciQPCR_GU100ML"
"5000","B","403","C","10",NA,"ANP","enterococciQPCR_GU100ML"
"5001","B","403","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"5002","B","403","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"5003","B","403","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"5004","B","403","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"5005","B","404","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"5006","B","404","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"5007","B","404","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"5008","B","404","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"5009","B","404","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"5010","B","404","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"5011","B","409","C","5",NA,"ANP","enterococciQPCR_GU100ML"
"5012","B","409","C","10",NA,"ANP","enterococciQPCR_GU100ML"
"5013","B","409","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"5014","B","409","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"5015","B","409","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"5016","B","409","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"5017","B","410","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"5018","B","410","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"5019","B","410","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"5020","B","410","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"5021","B","410","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"5022","B","410","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"5023","B","109","C","30-T","1270","WR","Giardia_CystsPer100ml"
"5024","B","109","C","T2","950","WR","Giardia_CystsPer100ml"
"5025","B","101","S","30-T","225","WR","Giardia_CystsPer100ml"
"5026","B","101","S","T2","1031.25","WR","Giardia_CystsPer100ml"
"5027","B","110","X","30-T","0.025","BDL","Giardia_CystsPer100ml"
"5028","B","110","X","T2","0.025","BDL","Giardia_CystsPer100ml"
"5029","B","205","C","30-T","780","WR","Giardia_CystsPer100ml"
"5030","B","205","C","T2","620","WR","Giardia_CystsPer100ml"
"5031","B","204","X","30-T","0.1","BDL","Giardia_CystsPer100ml"
"5032","B","204","X","T2","0.06667","BDL","Giardia_CystsPer100ml"
"5033","B","405","X","30-T","0.025","BDL","Giardia_CystsPer100ml"
"5034","B","405","X","T2","0.025","BDL","Giardia_CystsPer100ml"
"5035","B","406","S","30-T","40","WR","Giardia_CystsPer100ml"
"5036","B","406","S","T2","51.875","WR","Giardia_CystsPer100ml"
"5037","B","411","S","30-T","47.37631","WR","Giardia_CystsPer100ml"
"5038","B","411","S","T2","66.25","WR","Giardia_CystsPer100ml"
"5039","B","412","C","30-T","520","WR","Giardia_CystsPer100ml"
"5040","B","412","C","T2","160","WR","Giardia_CystsPer100ml"
"5041","B","107","C","30-T","0.4","WR","Giardia_CystsPer100ml"
"5042","B","107","C","T2","0.4","WR","Giardia_CystsPer100ml"
"5043","B","501","X","30-T","0.05","BDL","Giardia_CystsPer100ml"
"5044","B","501","X","T2","0.05","BDL","Giardia_CystsPer100ml"
"5045","B","502","S","30-T","0.4","WR","Giardia_CystsPer100ml"
"5046","B","502","S","T2","1.4","WR","Giardia_CystsPer100ml"
"5047","B","111","S","30-T","3.2","WR","Giardia_CystsPer100ml"
"5048","B","111","S","T2","2.8","WR","Giardia_CystsPer100ml"
"5049","B","209","C","30-T","0.4","WR","Giardia_CystsPer100ml"
"5050","B","209","C","T2","0.4","WR","Giardia_CystsPer100ml"
"5051","B","210","S","30-T","0.2","WR","Giardia_CystsPer100ml"
"5052","B","210","S","T2","1.2","WR","Giardia_CystsPer100ml"
"5053","B","307","C","30-T","0.04444","BDL","Giardia_CystsPer100ml"
"5054","B","307","C","T2","0.03636","BDL","Giardia_CystsPer100ml"
"5055","B","308","X","30-T","0.06667","BDL","Giardia_CystsPer100ml"
"5056","B","308","X","T2","0.06667","BDL","Giardia_CystsPer100ml"
"5057","B","407","X","30-T","0.05","BDL","Giardia_CystsPer100ml"
"5058","B","407","X","T2","0.05","BDL","Giardia_CystsPer100ml"
"5059","B","105","X","30-T","0.05","BDL","Giardia_CystsPer100ml"
"5060","B","105","X","T2","0.05","BDL","Giardia_CystsPer100ml"
"5061","B","503","C","30-T","0.02857","BDL","Giardia_CystsPer100ml"
"5062","B","503","C","T2","0.02353","BDL","Giardia_CystsPer100ml"
"5063","B","504","X","30-T","0.06667","BDL","Giardia_CystsPer100ml"
"5064","B","504","X","T2","0.06667","BDL","Giardia_CystsPer100ml"
"5065","B","202","S","30-T","0.13333","WR","Giardia_CystsPer100ml"
"5066","B","202","S","T2","0.54286","WR","Giardia_CystsPer100ml"
"5067","B","401","S","30-T","0.29333","WR","Giardia_CystsPer100ml"
"5068","B","401","S","T2","0.02857","WR","Giardia_CystsPer100ml"
"5069","B","402","X","30-T","0.06667","BDL","Giardia_CystsPer100ml"
"5070","B","402","X","T2","0.1","BDL","Giardia_CystsPer100ml"
"5071","B","403","C","30-T","0.08","BDL","Giardia_CystsPer100ml"
"5072","B","403","C","T2","0.03077","BDL","Giardia_CystsPer100ml"
"5073","B","409","C","30-T","0.03077","BDL","Giardia_CystsPer100ml"
"5074","B","409","C","T2","0.03333","BDL","Giardia_CystsPer100ml"
"5075","B","410","S","30-T","0.06154","WR","Giardia_CystsPer100ml"
"5076","B","410","S","T2","0.23333","WR","Giardia_CystsPer100ml"
"5077","B","109","C","30-T","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5078","B","109","C","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5079","B","102","P","30-T","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5080","B","102","P","T2","6100","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5081","B","101","S","30-T","240000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5082","B","101","S","T2","93000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5083","B","110","X","30-T","1100","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5084","B","110","X","T2","240","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5085","B","205","C","30-T","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5086","B","205","C","T2","1100000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5087","B","206","P","30-T","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5088","B","206","P","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5089","B","203","P","30-T","1100000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5090","B","203","P","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5091","B","204","X","30-T","1100","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5092","B","204","X","T2","1100","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5093","B","405","X","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5094","B","405","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5095","B","406","S","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5096","B","406","S","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5097","B","411","S","30-T","21","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5098","B","411","S","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5099","B","412","C","30-T","150000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5100","B","412","C","T2","110","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5101","B","107","C","30-T","110000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5102","B","107","C","T2","46000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5103","B","108","P","30-T","15000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5104","B","108","P","T2","7500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5105","B","501","X","30-T","4","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5106","B","501","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5107","B","502","S","30-T","9300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5108","B","502","S","T2","24000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5109","B","111","S","30-T","7500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5110","B","111","S","T2","9300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5111","B","112","P","30-T","110000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5112","B","112","P","T2","46000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5113","B","209","C","30-T","110000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5114","B","209","C","T2","21000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5115","B","210","S","30-T","15000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5116","B","210","S","T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5117","B","307","C","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5118","B","307","C","T2","15000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5119","B","308","X","30-T","1100","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5120","B","308","X","T2","9","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5121","B","407","X","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5122","B","407","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5123","B","408","P","30-T","46000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5124","B","408","P","T2","46000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5125","B","105","X","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5126","B","105","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5127","B","106","P","30-T","4300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5128","B","106","P","T2","7500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5129","B","503","C","30-T","920","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5130","B","503","C","T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5131","B","504","X","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5132","B","504","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5133","B","201","P","30-T","6400","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5134","B","201","P","T2","4300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5135","B","202","S","30-T","4300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5136","B","202","S","T2","9300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5137","B","401","S","30-T","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5138","B","401","S","T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5139","B","402","X","30-T","14","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5140","B","402","X","T2","23","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5141","B","403","C","30-T","1500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5142","B","403","C","T2","1500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5143","B","404","P","30-T","24000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5144","B","404","P","T2","9300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5145","B","409","C","30-T","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5146","B","409","C","T2","920","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5147","B","410","S","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5148","B","410","S","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"5149","B","109","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5150","B","109","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5151","B","102","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5152","B","102","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5153","B","101","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5154","B","101","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5155","B","110","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5156","B","110","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5157","B","205","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5158","B","205","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5159","B","206","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5160","B","206","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5161","B","203","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5162","B","203","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5163","B","204","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5164","B","204","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5165","B","405","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5166","B","405","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5167","B","406","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5168","B","406","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5169","B","411","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5170","B","411","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5171","B","412","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5172","B","412","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5173","B","107","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5174","B","107","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5175","B","108","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5176","B","108","P","T2","7","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5177","B","501","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5178","B","501","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5179","B","502","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5180","B","502","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5181","B","111","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5182","B","111","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5183","B","112","P","30-T","23","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5184","B","112","P","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5185","B","209","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5186","B","209","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5187","B","210","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5188","B","210","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5189","B","307","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5190","B","307","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5191","B","308","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5192","B","308","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5193","B","407","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5194","B","407","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5195","B","408","P","30-T","9","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5196","B","408","P","T2","7","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5197","B","105","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5198","B","105","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5199","B","106","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5200","B","106","P","T2","6","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5201","B","503","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5202","B","503","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5203","B","504","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5204","B","504","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5205","B","201","P","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5206","B","201","P","T2","4","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5207","B","202","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5208","B","202","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5209","B","401","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5210","B","401","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5211","B","402","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5212","B","402","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5213","B","403","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5214","B","403","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5215","B","404","P","30-T","4","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5216","B","404","P","T2","7","WR","SalmonellaCulturableWildType_MPNPer100ml"
"5217","B","409","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5218","B","409","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5219","B","410","S","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5220","B","410","S","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml"
"5221","B","109","C","30-T","18537","WR","SalmonellaQPCR_GUPer100ml"
