"","PlotID","season","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method","day","week"
"4051","307","C","C","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4052","307","D","C","T2",NA,"ANP","asdf",3,1
"4053","307","B","C","5","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4054","307","D","C","30-T1","4187.5","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4055","307","B","C","30-T","306","BDL","EColiSTX1_GUPer100ml",3,1
"4056","307","B","C","30-T","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4057","307","A","C","20","760","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4058","307","C","C","T1","15000","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4059","307","B","C","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4060","307","A","C","5","223840","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4061","307","B","C","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4062","307","A","C","T2","0.42","WR","EColi0157Culturable_MPNPer100ml",3,1
"4063","307","B","C","30","148330","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4064","307","A","C","T2","79.2","BDL","Campylobacter_GUPer100ml",3,1
"4065","307","B","C","T2","1","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4066","307","A","C","30-T","0.6","WR","ClostridiumCulturable_mCP_CFUPer100ml",3,1
"4067","307","B","C","30","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4068","307","C","C","30-T2",NA,"ANP","Campylobacter_GUPer100ml",3,1
"4069","307","A","C","T2","1.3","WR","CampylobacterCulturable_MPNPer100ml",3,1
"4070","307","C","C","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,1
"4071","307","D","C","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4072","307","A","C","30","1553100","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4073","307","B","C","10","201615","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4074","307","C","C","15","0","ANP","EColi0157Culturable_MPNPer100ml",3,1
"4075","307","A","C","30-T","6","BDL","Crypto_OocystsPer100ml",3,1
"4076","307","D","C","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4077","307","D","C","T2","4.9","WR","Giardia_CystsPer100ml",3,1
"4078","307","D","C","T2","12","WR","EColi0157Culturable_MPNPer100ml",3,1
"4079","307","D","C","T1","3926","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4080","307","A","C","T1","141500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4081","307","D","C","60","2047","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4082","307","A","C","30-T","117","BDL","SalmonellaQPCR_GUPer100ml",3,1
"4083","307","C","C","15",NA,"ANP","Crypto_OocystsPer100ml",3,1
"4084","307","A","C","T2","0","BDL","ClostridiumCulturable_mCP_CFUPer100ml",3,1
"4085","307","D","C","20","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4086","307","D","C","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4087","307","D","C","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4088","307","A","C","30-T","6.3","BDL","Giardia_CystsPer100ml",3,1
"4089","307","D","C","T2","23.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4090","307","C","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4091","307","C","C","T2","1500","WR","EColi0157Culturable_MPNPer100ml",3,1
"4092","307","B","C","5",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4093","307","B","C","20","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4094","307","D","C","10","54000","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4095","307","D","C","20","84500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4096","307","B","C","30-T","1.2","WR","Crypto_OocystsPer100ml",3,1
"4097","307","C","C","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4098","307","A","C","20","652210","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4099","307","C","C","15",NA,"ANP","CampylobacterCulturable_MPNPer100ml",3,1
"4100","307","C","C","30-T2","45000","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4101","307","A","C","30-T","117","BDL","EColiSTX2_GUPer100ml",3,1
"4102","307","A","C","T1","2040","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4103","307","C","C","30-T1",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4104","307","B","C","30-T","306","BDL","SalmonellaQPCR_GUPer100ml",3,1
"4105","307","C","C","T2",NA,"ANP","EColiSTX1_GUPer100ml",3,1
"4106","307","C","C","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",3,1
"4107","307","D","C","60",NA,"ANP","X",3,1
"4108","307","A","C","30","180500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4109","307","C","C","T2",NA,"ANP","Campylobacter_GUPer100ml",3,1
"4110","307","B","C","30-T","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4111","307","D","C","30","54000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4112","307","D","C","T2",NA,"ANP","X",3,1
"4113","307","C","C","15",NA,"ANP","Giardia_CystsPer100ml",3,1
"4114","307","C","C","T2","2.1","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4115","307","A","C","30","3870","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4116","307","C","C","30","15900","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4117","307","B","C","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4118","307","B","C","5","8900","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4119","307","B","C","30","2850","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4120","307","D","C","30-T2",NA,"ANP","X",3,1
"4121","307","B","C","60","1000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4122","307","D","C","30-T2","482500","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4123","307","B","C","60","136035","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4124","307","A","C","60","104500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4125","307","D","C","5","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4126","307","B","C","T2","12","WR","Crypto_OocystsPer100ml",3,1
"4127","307","C","C","20","17750","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4128","307","A","C","T2","5","WR","Giardia_CystsPer100ml",3,1
"4129","307","B","C","T2","126","BDL","Campylobacter_GUPer100ml",3,1
"4130","307","C","C","15",NA,"ANP","EColiSTX1_GUPer100ml",3,1
"4131","307","B","C","60","613100","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4132","307","B","C","30-T","0.04444","BDL","Giardia_CystsPer100ml",3,1
"4133","307","C","C","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,1
"4134","307","C","C","T1",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4135","307","C","C","15",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,1
"4136","307","C","C","15",NA,"ANP","Campylobacter_GUPer100ml",3,1
"4137","307","D","C","T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4138","307","B","C","30-T","306","BDL","Ecoli_eae_GUPer100ml",3,1
"4139","307","A","C","30-T","1.7","WR","CampylobacterCulturable_MPNPer100ml",3,1
"4140","307","A","C","10","1730","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4141","307","A","C","T2","79","BDL","EColiSTX2_GUPer100ml",3,1
"4142","307","C","C","T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4143","307","B","C","30-T","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4144","307","A","C","60","310","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4145","307","D","C","5",NA,"ANP","X",3,1
"4146","307","A","C","20","210000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4147","307","D","C","20",NA,"ANP","X",3,1
"4148","307","D","C","30-T2",NA,"ANP","asdf",3,1
"4149","307","D","C","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4150","307","C","C","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,1
"4151","307","C","C","T1","3926","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4152","307","C","C","5","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4153","307","A","C","T2","79","BDL","EColiSTX1_GUPer100ml",3,1
"4154","307","B","C","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4155","307","C","C","15","1.6","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4156","307","D","C","T2","558.8","WR","Crypto_OocystsPer100ml",3,1
"4157","307","C","C","10","30000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4158","307","B","C","T2","2","WR","ClostridiumCulturable_CFUPer100ml",3,1
"4159","307","D","C","30-T2","19","WR","EColi0157Culturable_MPNPer100ml",3,1
"4160","307","D","C","5","5699.333333","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4161","307","B","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4162","307","C","C","60",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4163","307","C","C","60","2047","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4164","307","C","C","30-T1","4187.5","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4165","307","C","C","5","5699.333333","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4166","307","B","C","T2","61657","WR","Ecoli_eae_GUPer100ml",3,1
"4167","307","A","C","T2","0.41","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4168","307","B","C","30-T","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4169","307","C","C","30-T2","1.4","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4170","307","B","C","30-T","306","BDL","Campylobacter_GUPer100ml",3,1
"4171","307","C","C","20",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4172","307","A","C","30-T","117","BDL","Campylobacter_GUPer100ml",3,1
"4173","307","B","C","10","2419600","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4174","307","A","C","30-T","2","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4175","307","D","C","10",NA,"ANP","X",3,1
"4176","307","D","C","60","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4177","307","C","C","60","21000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4178","307","B","C","20",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4179","307","C","C","30","4445.5","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4180","307","D","C","T2",NA,"ANP","asdf",3,1
"4181","307","A","C","30-T","117","BDL","EColiSTX1_GUPer100ml",3,1
"4182","307","A","C","5","270000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4183","307","D","C","30-T2","1000","WR","Crypto_OocystsPer100ml",3,1
"4184","307","D","C","30-T1",NA,"ANP","X",3,1
"4185","307","D","C","30-T2","9.7","WR","Giardia_CystsPer100ml",3,1
"4186","307","B","C","T2","1870000","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4187","307","D","C","T2",NA,"ANP","asdf",3,1
"4188","307","D","C","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4189","307","A","C","15","3.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4190","307","D","C","15","35","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4191","307","C","C","10",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4192","307","C","C","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,1
"4193","307","A","C","5","1053.333333","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4194","307","B","C","30",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4195","307","B","C","15","10","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4196","307","B","C","20","2600","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4197","307","C","C","5",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4198","307","C","C","5","16300","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4199","307","A","C","10","589515","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4200","307","C","C","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4201","307","C","C","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4202","307","B","C","T1",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4203","307","C","C","20","4817","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4204","307","B","C","T2","0.03636","BDL","Giardia_CystsPer100ml",3,1
"4205","307","C","C","30",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4206","307","D","C","5","72000","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4207","307","D","C","60","41000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4208","307","C","C","30-T1","14550","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4209","307","D","C","30",NA,"ANP","X",3,1
"4210","307","B","C","T2","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",3,1
"4211","307","C","C","T2","58667","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4212","307","C","C","60","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4213","307","C","C","30-T2","0.171","WR","Crypto_OocystsPer100ml",3,1
"4214","307","A","C","30-T","0.41","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4215","307","C","C","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,1
"4216","307","A","C","T2","1.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4217","307","C","C","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4218","307","A","C","10","360000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4219","307","C","C","T2",NA,"ANP","Ecoli_eae_GUPer100ml",3,1
"4220","307","C","C","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4221","307","D","C","30-T1","57500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4222","307","B","C","T1","145680","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4223","307","B","C","30-T","0","WR","ClostridiumCulturable_CFUPer100ml",3,1
"4224","307","B","C","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",3,1
"4225","307","C","C","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",3,1
"4226","307","C","C","20","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4227","307","C","C","T2","0.086","WR","Crypto_OocystsPer100ml",3,1
"4228","307","D","C","30-T2","42.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4229","307","D","C","T1","53000","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4230","307","C","C","10","4260.5","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4231","307","B","C","10",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4232","307","B","C","60",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4233","308","A","X","T2","54","BDL","Ecoli_eae_GUPer100ml",3,1
"4234","308","D","X","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML",3,1
"4235","308","B","X","20","100","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4236","308","A","X","30-T","259","BDL","SalmonellaQPCR_GUPer100ml",3,1
"4237","308","A","X","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4238","308","D","X","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4239","308","A","X","30","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4240","308","C","X","15",NA,"ANP","EColiSTX2_GUPer100ml",3,1
"4241","308","D","X","10","1","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4242","308","B","X","T2","9","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4243","308","C","X","30","8350","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4244","308","D","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",3,1
"4245","308","A","X","30-T","6","BDL","Crypto_OocystsPer100ml",3,1
"4246","308","B","X","30","20","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4247","308","B","X","30-T","144","BDL","EColiSTX1_GUPer100ml",3,1
"4248","308","B","X","60","232","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4249","308","D","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4250","308","C","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4251","308","B","X","5","360","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4252","308","C","X","T1","16.15","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4253","308","A","X","5","66000","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4254","308","D","X","30-T1","1","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4255","308","A","X","5","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4256","308","A","X","30-T","259","BDL","EColiSTX1_GUPer100ml",3,1
"4257","308","C","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4258","308","B","X","30-T","1100","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4259","308","D","X","60","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4260","308","B","X","T1","530","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4261","308","A","X","20","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4262","308","C","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4263","308","A","X","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4264","308","D","X","T2",NA,"ANP","X",3,1
"4265","308","D","X","30-T2","67","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4266","308","B","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4267","308","B","X","10","485","WR","enterococciCulturableMEI_CFUPer100ML",3,1
"4268","308","A","X","10","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4269","308","A","X","30-T","259","BDL","Ecoli_eae_GUPer100ml",3,1
"4270","308","D","X","30","1","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4271","308","C","X","30-T2",NA,"ANP","Campylobacter_GUPer100ml",3,1
"4272","308","C","X","60","28.55","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4273","308","D","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4274","308","C","X","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,1
"4275","308","C","X","T2","5000","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4276","308","A","X","60","11000","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4277","308","A","X","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4278","308","D","X","T2",NA,"ANP","asdf",3,1
"4279","308","D","X","5","1.5","WR","EColiCulturableColilert_MPNPer100ML",3,1
"4280","308","A","X","T2","170","BQL","SalmonellaQPCR_GUPer100ml",3,1
"4281","308","B","X","T2","225","BDL","EColiSTX1_GUPer100ml",3,1
"4282","308","B","X","5","164300","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4283","308","D","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4284","308","D","X","30","4839.2","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,1
"4285","308","C","X","20","13500","WRC","enterococciCulturableMEI_CFUPer100ML",3,1
"4286","308","C","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4287","308","B","X","15","0","WR","ClostridiumCulturable_CFUPer100ml",3,1
"4288","308","A","X","30-T","5.6","BDL","Giardia_CystsPer100ml",3,1
"4289","308","A","X","T2","1.3","WR","CampylobacterCulturable_MPNPer100ml",3,1
"4290","308","B","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",3,1
"4291","308","C","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,1
"4292","308","D","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",3,1
"4293","308","B","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,1
"4294","308","B","X","T2","0.333","WR","Crypto_OocystsPer100ml",3,1
"4295","308","D","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4296","308","C","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML",3,1
"4297","308","B","X","30-T","0.06667","BDL","Giardia_CystsPer100ml",3,1
"4298","308","C","X","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",3,1
"4299","308","D","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,1
"4300","308","A","X","60","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",3,1
"4301","308","C","X","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4302","308","D","X","30-T2",NA,"ANP","X",3,1
"4303","308","D","X","30-T1",NA,"ANP","X",3,1
"4304","308","D","X","T1",NA,"ANP","X",3,1
"4305","308","C","X","T2",NA,"ANP","EColiSTX2_GUPer100ml",3,1
"4306","308","A","X","T2","2","BDL","Crypto_OocystsPer100ml",3,1
"4307","308","A","X","T2","54","BDL","Campylobacter_GUPer100ml",3,1
"4308","308","D","X","30-T2",NA,"ANP","asdf",3,1
"4309","308","B","X","30-T","4","WR","ClostridiumCulturable_TSCF_CFUPer100ml",3,1
"4310","308","C","X","T2",NA,"ANP","Campylobacter_GUPer100ml",3,1
"4311","308","B","X","T2","225","BDL","SalmonellaQPCR_GUPer100ml",3,1
"4312","308","A","X","30-T","220","WR","CampylobacterCulturable_MPNPer100ml",3,1
"4313","308","A","X","T2","2.2","BDL","Giardia_CystsPer100ml",3,1
"4314","308","D","X","60",NA,"ANP","X",3,1
"4315","308","C","X","30-T2","3467","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,1
"4316","308","D","X","5",NA,"ANP","X",3,1
