"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"2246","405","D","X","60",8.45,"8.45","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2247","405","D","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2248","405","D","X","60",5.15,"5.15","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2249","405","A","X","10",51,"51","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2250","405","C","X","30",53000,"53000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2251","405","D","X","5",1.5,"1.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2252","405","A","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2253","405","D","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,0
"2254","405","B","X","30",8.5,"4.25","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",3,0
"2255","405","A","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2256","405","C","X","30",60000,"60000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2257","405","A","X","60",1000,"1000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2258","405","B","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,0
"2259","405","B","X","60",14.425,"7.2125","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","1","Crypto",3,0
"2260","405","B","X","30",317,"317","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2261","405","A","X","5",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2262","405","A","X","60",37.3,"37.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2263","405","C","X","15",16,"16","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2264","405","C","X","60",20,"20","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2265","405","A","X","30",100,"100","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2266","405","B","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,0
"2267","405","D","X","20",32000,"32000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2268","405","D","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2269","405","A","X","20",21.8,"21.8","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2270","405","A","X","30",4,"4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2271","405","B","X","10",1300,"1300","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2272","405","B","X","20",400,"400","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2273","405","B","X","60",97,"97","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2274","405","B","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",3,0
"2275","405","C","X","20",40000,"40000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2276","405","A","X","15",2.7,"2.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2277","405","D","X","30",1.7,"1.7","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,0
"2278","405","D","X","60",4,"4","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","1","EColi0157",3,0
"2279","405","B","X","5",4150,"4150","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2280","405","A","X","60",2.5,"1.25","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,0
"2281","405","C","X","30",8.2,"8.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2282","405","B","X","60",0.025,"0.0125","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,0
"2283","405","C","X","30",12,"12","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2284","405","D","X","20",3,"3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2285","405","A","X","30",2.4,"1.2","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,0
"2286","405","D","X","10",54000,"54000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2287","405","A","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2288","405","D","X","60",25000,"25000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2289","405","C","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2290","405","C","X","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2291","405","D","X","60",2.2,"2.2","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,0
"2292","405","B","X","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",3,0
"2293","405","C","X","10",35000,"35000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2294","405","D","X","60",59000,"59000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2295","405","D","X","15",78.67,"78.67","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2296","405","A","X","60",900,"900","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2297","405","A","X","60",6.2,"6.2","WR","CampylobacterCulturable_MPNPer100ml","1","bacteriapathogens","culturable","0","Campylobacter",3,0
"2298","405","B","X","30",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2299","405","B","X","15",187,"187","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2300","405","A","X","20",2000,"2000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2301","405","A","X","60",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,0
"2302","405","B","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2303","405","A","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2304","405","A","X","10",1700,"1700","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2305","405","D","X","30",50.95,"50.95","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2306","405","C","X","60",12.386,"12.386","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,0
"2307","405","D","X","30",40000,"40000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2308","405","D","X","5",20000,"20000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2309","405","A","X","30",30.7,"30.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2310","405","B","X","10",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2311","405","C","X","60",41000,"41000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2312","405","C","X","60",36000,"36000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2313","405","A","X","30",2,"1","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,0
"2314","405","D","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2315","405","D","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2316","405","B","X","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2317","405","C","X","5",40000,"40000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2318","405","C","X","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2319","405","C","X","30",1.467,"1.467","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,0
"2320","405","C","X","60",2.85714286,"2.85714286","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2321","405","B","X","30",0.5,"0.25","BDL","enterococciCulturableMEI_CFUPer100ML","0","indicator","culturable","0","entero",3,0
"2322","405","C","X","30",6.2,"6.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2323","405","D","X","60",119.5,"119.5","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2324","405","C","X","60",17,"17","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2325","405","C","X","60",21.8,"21.8","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2326","405","B","X","20",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2327","405","D","X","60",2.2,"2.2","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2328","405","B","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","1","Salmonella",3,0
"2329","405","C","X","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2330","405","A","X","5",2100,"2100","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2331","405","D","X","30",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2332","405","A","X","60",54.1,"54.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2333","405","B","X","30",0.025,"0.0125","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","1","Giardia",3,0
"2334","405","C","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2335","405","C","X","20",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2336","405","B","X","5",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2337","405","D","X","30",1.7,"1.7","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2338","405","C","X","5",2,"2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2339","405","D","X","10",1,"1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2340","405","B","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","1","Salmonella",3,0
"2341","405","D","X","30",64.33,"64.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2342","405","A","X","60",17,"17","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2343","405","C","X","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2344","405","B","X","60",100,"100","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2345","405","B","X","60",200,"200","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2346","405","C","X","30",6.66666667,"6.66666667","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2347","405","A","X","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2348","406","D","S","10",5200,"5200","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2349","406","C","S","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2350","406","B","S","60",330,"330","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2351","406","A","S","20",330.9,"330.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2352","406","A","S","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,0
"2353","406","A","S","30",2.5,"1.25","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,0
"2354","406","A","S","60",2,"1","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,0
"2355","406","A","S","5",315.2,"315.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2356","406","C","S","60",2960,"2960","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2357","406","A","S","60",2.4,"1.2","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,0
"2358","406","D","S","20",1084.5,"1084.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2359","406","A","S","30",4,"4","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","0","EColi0157",3,0
"2360","406","D","S","10",968.5,"968.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2361","406","A","S","30",166.2,"166.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2362","406","A","S","60",133.9,"133.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2363","406","B","S","30",43312.5,"43312.5","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,0
"2364","406","B","S","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","1","Campylobacter",3,0
"2365","406","B","S","60",1067,"1067","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2366","406","B","S","30",285,"285","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2367","406","B","S","60",27375,"27375","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,0
"2368","406","B","S","5",20,"20","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2369","406","A","S","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,0
"2370","406","B","S","60",0.5,"0.25","BDL","EColiCulturableColilert_MPNPer100ML","0","indicator","culturable","0","EColi",3,0
"2371","406","D","S","60",22000,"22000","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2372","406","A","S","60",127.6,"127.6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2373","406","D","S","60",14750,"14750","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2374","406","D","S","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2375","406","B","S","30",1700,"1700","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2376","406","A","S","60",273,"273","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2377","406","C","S","30",5630,"5630","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2378","406","A","S","30",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,0
"2379","406","D","S","30",728.5,"728.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
